
time,npos,epos,alt,phi,theta,psi,vel,alpha,beta,p,q,r,nx,ny,nz,mach,qbar,ps,

 1.70000,1189.87253, 6.10128,10000.29803, 5.18816, 1.05409, 0.77791,699.90159, 1.07385,-0.18684,-3.07801,-0.09845, 3.10002, 0.01851, 0.02213, 0.97598, 0.65001,430.53495,1454.58058,2953.05847,-1.66103,-0.01783,-0.48325,
 1.80000,1259.85992, 6.72494,10000.29488, 4.97974, 1.01890, 1.07441,699.90171, 1.06934,-0.45566,-1.14508,-0.07701, 2.80918, 0.01842, 0.05484, 0.97470, 0.65001,430.53514,1454.58076,2953.05847,-1.66103,-0.01783,-0.48325,
 1.90000,1329.84687, 7.39329,10000.28099, 4.97432, 0.99076, 1.32605,699.90090, 1.06869,-0.66820, 0.95002,-0.04790, 2.20938, 0.01842, 0.07975, 0.97512, 0.65001,430.53433,1454.58154,2953.05847,-1.66103,-0.01783,-0.48325,
 2.00000,1399.83315, 8.11422,10000.25581, 5.17275, 0.97150, 1.50713,699.89912, 1.07324,-0.80019, 2.91134,-0.01758, 1.40818, 0.01854, 0.09413, 0.97766, 0.65001,430.53248,1454.58297,2953.05847,-1.66103,-0.01783,-0.48325,
 2.10000,1469.81861, 8.89344,10000.21954, 5.54834, 0.96201, 1.60376,699.89698, 1.08235,-0.84027, 4.48552, 0.00613, 0.53162, 0.01875, 0.09688, 0.98188, 0.65001,430.53033,1454.58502,2953.05847,-1.66103,-0.01783,-0.48325,
 2.20000,1539.80315, 9.73399,10000.17304, 6.05263, 0.96228, 1.61480,699.89537, 1.09364,-0.79042, 5.49134, 0.01808,-0.29424, 0.01900, 0.08857, 0.98672, 0.65001,430.52898,1454.58764,2953.05847,-1.66103,-0.01783,-0.48325,
 2.30000,1609.78682,10.63614,10000.11756, 6.62363, 0.97132, 1.55096,699.89506, 1.10409,-0.66473, 5.83801, 0.01794,-0.96038, 0.01923, 0.07123, 0.99093, 0.65001,430.52935,1454.59078,2953.05847,-1.66103,-0.01783,-0.48325,
 2.40000,1679.76974,11.59768,10000.05443, 7.19523, 0.98718, 1.43234,699.89637, 1.11132,-0.48653, 5.53098, 0.00991,-1.38834, 0.01938, 0.04796, 0.99368, 0.65001,430.53181,1454.59435,2953.05847,-1.66103,-0.01783,-0.48325,
 2.50000,1749.75208,12.61447,9999.98486, 7.70651, 1.00698, 1.28492,699.89908, 1.11450,-0.28440, 4.66455, 0.00019,-1.53858, 0.01944, 0.02241, 0.99475, 0.65001,430.53609,1454.59828,2953.05847,-1.66103,-0.01783,-0.48325,
 2.60000,1819.73400,13.68132,9999.90977, 8.10971, 1.02728, 1.13653,699.90270, 1.11432,-0.08785, 3.40253,-0.00601,-1.41273, 0.01943,-0.00174, 0.99455, 0.65001,430.54155,1454.60253,2953.05847,-1.66103,-0.01783,-0.48325,
 2.70000,1889.71559,14.79281,9999.82986, 8.37578, 1.04452, 1.01283,699.90665, 1.11244, 0.07686, 1.94958,-0.00653,-1.05034, 0.01939,-0.02132, 0.99380, 0.65002,430.54749,1454.60705,2953.05847,-1.66103,-0.01783,-0.48325,
 2.80000,1959.69693,15.94421,9999.74560, 8.49669, 1.05574, 0.93398,699.91061, 1.11052, 0.19008, 0.51834,-0.00250,-0.52137, 0.01935,-0.03407, 0.99315, 0.65002,430.55349,1454.61181,2953.05847,-1.66103,-0.01783,-0.48325,
 2.90000,2029.67805,17.13214,9999.65728, 8.48481, 1.05901, 0.91232,699.91452, 1.10951, 0.24089,-0.69806, 0.00306, 0.08975, 0.01933,-0.03884, 0.99290, 0.65002,430.55950,1454.61680,2953.05847,-1.66103,-0.01783,-0.48325,
 3.00000,2099.65895,18.35501,9999.56508, 8.36955, 1.05373, 0.95162,699.91857, 1.10949, 0.22766,-1.55216, 0.00727, 0.69497, 0.01933,-0.03565, 0.99301, 0.65003,430.56572,1454.62202,2953.05847,-1.66103,-0.01783,-0.48325,
 3.10000,2169.63965,19.61319,9999.46893, 8.19187, 1.04067, 1.04722,699.92295, 1.10993, 0.15748,-1.95799, 0.00884, 1.21425, 0.01934,-0.02559, 0.99326, 0.65003,430.57240,1454.62745,2953.05847,-1.66103,-0.01783,-0.48325,
 3.20000,2239.62012,20.90889,9999.36857, 7.99784, 1.02163, 1.18738,699.92774, 1.11024, 0.04450,-1.89726, 0.00847, 1.58571, 0.01934,-0.01058, 0.99339, 0.65003,430.57965,1454.63313,2953.05847,-1.66103,-0.01783,-0.48325,
 3.30000,2309.60029,22.24576,9999.26349, 7.83197, 0.99911, 1.35542,699.93284, 1.11018,-0.09251,-1.41663, 0.00806, 1.77186, 0.01934, 0.00695, 0.99338, 0.65004,430.58735,1454.63907,2953.05847,-1.66103,-0.01783,-0.48325,
 3.40000,2379.58009,23.62844,9999.15306, 7.73121, 0.97584, 1.53221,699.93804, 1.11005,-0.23299,-0.61671, 0.00940, 1.76187, 0.01933, 0.02441, 0.99336, 0.65004,430.59523,1454.64531,2953.05847,-1.66103,-0.01783,-0.48325,
 3.50000,2449.55937,25.06187,9999.03660, 7.72065, 0.95436, 1.69899,699.94312, 1.11041,-0.35750, 0.36789, 0.01311, 1.57392, 0.01934, 0.03943, 0.99360, 0.65005,430.60305,1454.65189,2953.05847,-1.66103,-0.01783,-0.48325,
 3.60000,2519.53798,26.55076,9998.91356, 7.81111, 0.93674, 1.84000,699.94799, 1.11178,-0.45038, 1.38849, 0.01830, 1.24905, 0.01937, 0.05016, 0.99427, 0.65005,430.61070,1454.65885,2953.05847,-1.66103,-0.01783,-0.48325,
 3.70000,2589.51577,28.09902,9998.78359, 7.99883, 0.92438, 1.94434,699.95275, 1.11427,-0.50157, 2.30366, 0.02315, 0.84352, 0.01942, 0.05550, 0.99539, 0.65006,430.61831,1454.66620,2953.05847,-1.66103,-0.01783,-0.48325,
 3.80000,2659.49262,29.70941,9998.64662, 8.26714, 0.91793, 2.00714,699.95764, 1.11746,-0.50749, 2.99778, 0.02584, 0.41997, 0.01949, 0.05515, 0.99675, 0.65006,430.62617,1454.67394,2953.05847,-1.66103,-0.01783,-0.48325,
 3.90000,2729.46848,31.38337,9998.50279, 8.58979, 0.91724, 2.02962,699.96293, 1.12062,-0.47104, 3.39456, 0.02549, 0.03833, 0.01956, 0.04964, 0.99803, 0.65007,430.63462,1454.68207,2953.05847,-1.66103,-0.01783,-0.48325,
 4.00000,2799.44333,33.12099,9998.35241, 8.93527, 0.92141, 2.01851,699.96883, 1.12294,-0.40065, 3.46426, 0.02246,-0.25209, 0.01961, 0.04013, 0.99892, 0.65007,430.64391,1454.69058,2953.05847,-1.66103,-0.01783,-0.48325,
 4.10000,2869.41720,34.92121,9998.19583, 9.27154, 0.92890, 1.98462,699.97540, 1.12392,-0.30869, 3.22405, 0.01809,-0.41848, 0.01962, 0.02826, 0.99924, 0.65008,430.65411,1454.69943,2953.05847,-1.66103,-0.01783,-0.48325,
 4.20000,2939.39016,36.78218,9998.03340, 9.57040, 0.93776, 1.94102,699.98260, 1.12349,-0.20946, 2.73205, 0.01402,-0.44764, 0.01961, 0.01582, 0.99900, 0.65008,430.66515,1454.70861,2953.05847,-1.66103,-0.01783,-0.48325,
 4.30000,3009.36228,38.70161,9997.86538, 9.81110, 0.94585, 1.90111,699.99028, 1.12196,-0.11704, 2.07602, 0.01145,-0.34618, 0.01957, 0.00457, 0.99836, 0.65009,430.67687,1454.71811,2953.05847,-1.66103,-0.01783,-0.48325,
 4.40000,3079.33360,40.67727,9997.69193, 9.98251, 0.95122, 1.87670,699.99831, 1.11986,-0.04344, 1.35891, 0.01076,-0.13800, 0.01952,-0.00407, 0.99754, 0.65010,430.68909,1454.72792,2953.05847,-1.66103,-0.01783,-0.48325,
 4.50000,3149.30417,42.70734,9997.51311,10.08388, 0.95235, 1.87661,700.00661, 1.11768, 0.00290, 0.68342, 0.01161, 0.14049, 0.01947,-0.00913, 0.99672, 0.65010,430.70171,1454.73803,2953.05847,-1.66103,-0.01783,-0.48325,
 4.60000,3219.27400,44.79075,9997.32885,10.12403, 0.94843, 1.90566,700.01515, 1.11573, 0.01797, 0.13783, 0.01324, 0.44604, 0.01942,-0.01023, 0.99602, 0.65011,430.71470,1454.74845,2953.05847,-1.66103,-0.01783,-0.48325,
 4.70000,3289.24308,46.92734,9997.13895,10.11938, 0.93939, 1.96438,700.02395, 1.11412, 0.00235,-0.21435, 0.01504, 0.73581, 0.01939,-0.00755, 0.99546, 0.65012,430.72810,1454.75918,2953.05847,-1.66103,-0.01783,-0.48325,
 4.80000,3359.21137,49.11788,9996.94307,10.09106, 0.92586, 2.04934,700.03305, 1.11283,-0.03928,-0.34131, 0.01675, 0.97260, 0.01935,-0.00176, 0.99502, 0.65013,430.74193,1454.77026,2953.05847,-1.66103,-0.01783,-0.48325,
 4.90000,3429.17881,51.36402,9996.74080,10.06165, 0.90908, 2.15386,700.04241, 1.11180,-0.09910,-0.24478, 0.01854, 1.12908, 0.01933, 0.00608, 0.99469, 0.65013,430.75619,1454.78170,2953.05847,-1.66103,-0.01783,-0.48325,
 5.00000,3499.14529,53.66803,9996.53161,10.05200, 0.89061, 2.26925,700.05203, 1.11108,-0.16742, 0.04343, 0.02070, 1.19132, 0.01931, 0.01475, 0.99448, 0.65014,430.77084,1454.79352,2953.05847,-1.66103,-0.01783,-0.48325,
 5.10000,3569.11070,56.03257,9996.31496,10.07851, 0.87212, 2.38611,700.06183, 1.11074,-0.23421, 0.46806, 0.02342, 1.15939, 0.01930, 0.02298, 0.99444, 0.65015,430.78583,1454.80577,2953.05847,-1.66103,-0.01783,-0.48325,
 5.20000,3639.07490,58.46037,9996.09036,10.15131, 0.85511, 2.49571,700.07181, 1.11088,-0.29047, 0.95987, 0.02658, 1.04616, 0.01930, 0.02970, 0.99461, 0.65016,430.80114,1454.81847,2953.05847,-1.66103,-0.01783,-0.48325,
 5.30000,3709.03778,60.95395,9995.85741,10.27336, 0.84081, 2.59110,700.08199, 1.11153,-0.32940, 1.44621, 0.02974, 0.87449, 0.01931, 0.03411, 0.99498, 0.65017,430.81680,1454.83164,2953.05847,-1.66103,-0.01783,-0.48325,
 5.40000,3778.99920,63.51536,9995.61581,10.44068, 0.82994, 2.66791,700.09242, 1.11255,-0.34707, 1.86118, 0.03235, 0.67333, 0.01933, 0.03580, 0.99549, 0.65018,430.83290,1454.84530,2953.05847,-1.66103,-0.01783,-0.48325,
 5.50000,3848.95908,66.14609,9995.36545,10.64344, 0.82275, 2.72476,700.10321, 1.11373,-0.34283, 2.15400, 0.03398, 0.47326, 0.01935, 0.03476, 0.99604, 0.65019,430.84956,1454.85946,2953.05847,-1.66103,-0.01783,-0.48325,
 5.60000,3918.91736,68.84695,9995.10629,10.86776, 0.81896, 2.76316,700.11444, 1.11477,-0.31901, 2.29468, 0.03452, 0.30220, 0.01937, 0.03135, 0.99651, 0.65020,430.86688,1454.87411,2953.05847,-1.66103,-0.01783,-0.48325,
 5.70000,3988.87401,71.61813,9994.83842,11.09794, 0.81783, 2.78710,700.12618, 1.11542,-0.28047, 2.27638, 0.03420, 0.18179, 0.01938, 0.02624, 0.99681, 0.65021,430.88494,1454.88926,2953.05847,-1.66103,-0.01783,-0.48325,
 5.80000,4058.82902,74.45930,9994.56196,11.31878, 0.81828, 2.80225,700.13844, 1.11554,-0.23364, 2.11453, 0.03346, 0.12501, 0.01937, 0.02026, 0.99689, 0.65022,430.90376,1454.90489,2953.05847,-1.66103,-0.01783,-0.48325,
 5.90000,4128.78239,77.36981,9994.27704,11.51757, 0.81905, 2.81512,700.15120, 1.11515,-0.18555, 1.84284, 0.03276, 0.13507, 0.01936, 0.01429, 0.99677, 0.65023,430.92331,1454.92100,2953.05847,-1.66103,-0.01783,-0.48325,
 6.00000,4198.73414,80.34886,9993.98375,11.68564, 0.81890, 2.83203,700.16442, 1.11434,-0.14285, 1.50726, 0.03243, 0.20584, 0.01934, 0.00915, 0.99649, 0.65024,430.94354,1454.93759,2953.05847,-1.66103,-0.01783,-0.48325,
 6.10000,4268.68429,83.39576,9993.68214,11.81921, 0.81675, 2.85829,700.17807, 1.11328,-0.11088, 1.15864, 0.03260, 0.32337, 0.01931, 0.00547, 0.99612, 0.65025,430.96442,1454.95464,2953.05847,-1.66103,-0.01783,-0.48325,
 6.20000,4338.63281,86.51007,9993.37218,11.91949, 0.81185, 2.89758,700.19213, 1.11213,-0.09308, 0.84543, 0.03322, 0.46854, 0.01928, 0.00361, 0.99573, 0.65027,430.98590,1454.97217,2953.05847,-1.66103,-0.01783,-0.48325,
 6.30000,4408.57969,89.69172,9993.05375,11.99213, 0.80386, 2.95156,700.20656, 1.11102,-0.09067, 0.60721, 0.03414, 0.62000, 0.01925, 0.00370, 0.99536, 0.65028,431.00796,1454.99018,2953.05847,-1.66103,-0.01783,-0.48325,
 6.40000,4478.52488,92.94111,9992.72663,12.04604, 0.79287, 3.01984,700.22138, 1.11002,-0.10269, 0.47006, 0.03527, 0.75734, 0.01922, 0.00554, 0.99505, 0.65029,431.03062,1455.00867,2953.05847,-1.66103,-0.01783,-0.48325,
 6.50000,4548.46831,96.25910,9992.39056,12.09192, 0.77937, 3.10017,700.23657, 1.10917,-0.12627, 0.44413, 0.03657, 0.86375, 0.01919, 0.00875, 0.99479, 0.65030,431.05385,1455.02768,2953.05847,-1.66103,-0.01783,-0.48325,
 6.60000,4618.40988,99.64692,9992.04516,12.14069, 0.76413, 3.18892,700.25213, 1.10850,-0.15723, 0.52355, 0.03806, 0.92801, 0.01917, 0.01277, 0.99462, 0.65032,431.07767,1455.04721,2953.05847,-1.66103,-0.01783,-0.48325,
 6.70000,4688.34950,103.10607,9991.69007,12.20192, 0.74810, 3.28170,700.26805, 1.10804,-0.19071, 0.68862, 0.03976, 0.94558, 0.01916, 0.01699, 0.99453, 0.65033,431.10207,1455.06729,2953.05847,-1.66103,-0.01783,-0.48325,
 6.80000,4758.28702,106.63819,9991.32490,12.28270, 0.73224, 3.37400,700.28434, 1.10781,-0.22190, 0.90959, 0.04162, 0.91865, 0.01914, 0.02081, 0.99454, 0.65035,431.12706,1455.08794,2953.05847,-1.66103,-0.01783,-0.48325,
 6.90000,4828.22233,110.24491,9990.94927,12.38684, 0.71740, 3.46182,700.30101, 1.10780,-0.24674, 1.15156, 0.04354, 0.85529, 0.01914, 0.02374, 0.99464, 0.65036,431.15265,1455.10918,2953.05847,-1.66103,-0.01783,-0.48325,
 7.00000,4898.15531,113.92771,9990.56289,12.51465, 0.70422, 3.54217,700.31809, 1.10796,-0.26232, 1.37966, 0.04533, 0.76786, 0.01913, 0.02546, 0.99481, 0.65038,431.17889,1455.13103,2953.05847,-1.66103,-0.01783,-0.48325,
 7.10000,4968.08584,117.68784,9990.16552,12.66316, 0.69304, 3.61341,700.33561, 1.10822,-0.26726, 1.56379, 0.04684, 0.67100, 0.01913, 0.02583, 0.99502, 0.65039,431.20583,1455.15351,2953.05847,-1.66103,-0.01783,-0.48325,
 7.20000,5038.01384,121.52622,9989.75700,12.82682, 0.68390, 3.67535,700.35361, 1.10848,-0.26175, 1.68230, 0.04797, 0.57941, 0.01913, 0.02490, 0.99521, 0.65041,431.23351,1455.17661,2953.05847,-1.66103,-0.01783,-0.48325,
 7.30000,5107.93922,125.44347,9989.33722,12.99844, 0.67653, 3.72913,700.37213, 1.10861,-0.24736, 1.72429, 0.04873, 0.50587, 0.01913, 0.02292, 0.99535, 0.65042,431.26199,1455.20035,2953.05847,-1.66103,-0.01783,-0.48325,
 7.40000,5177.86194,129.43991,9988.90614,13.17033, 0.67044, 3.77702,700.39120, 1.10855,-0.22678, 1.69017, 0.04922, 0.45962, 0.01912, 0.02024, 0.99541, 0.65044,431.29129,1455.22473,2953.05847,-1.66103,-0.01783,-0.48325,
 7.50000,5247.78194,133.51565,9988.46372,13.33537, 0.66493, 3.82194,700.41081, 1.10825,-0.20329, 1.59070, 0.04957, 0.44545, 0.01910, 0.01727, 0.99538, 0.65046,431.32142,1455.24975,2953.05847,-1.66103,-0.01783,-0.48325,
 7.60000,5317.69920,137.67065,9988.00995,13.48796, 0.65929, 3.86705,700.43098, 1.10774,-0.18030, 1.44467, 0.04994, 0.46335, 0.01908, 0.01445, 0.99525, 0.65047,431.35238,1455.27541,2953.05847,-1.66103,-0.01783,-0.48325,
 7.70000,5387.61368,141.90485,9987.54478,13.62461, 0.65282, 3.91529,700.45168, 1.10705,-0.16090, 1.27568, 0.05043, 0.50896, 0.01906, 0.01214, 0.99507, 0.65049,431.38417,1455.30172,2953.05847,-1.66103,-0.01783,-0.48325,
 7.80000,5457.52535,146.21827,9987.06814,13.74432, 0.64496, 3.96900,700.47292, 1.10625,-0.14739, 1.10849, 0.05109, 0.57448, 0.01903, 0.01062, 0.99484, 0.65051,431.41676,1455.32868,2953.05847,-1.66103,-0.01783,-0.48325,
 7.90000,5527.43414,150.61107,9986.57991,13.84841, 0.63537, 4.02966,700.49467, 1.10540,-0.14111, 0.96559, 0.05194, 0.65005, 0.01900, 0.01003, 0.99460, 0.65053,431.45014,1455.35629,2953.05847,-1.66103,-0.01783,-0.48325,
 8.00000,5597.34000,155.08360,9986.07991,13.94025, 0.62393, 4.09772,700.51694, 1.10457,-0.14229, 0.86428, 0.05296, 0.72526, 0.01898, 0.01037, 0.99437, 0.65055,431.48433,1455.38457,2953.05847,-1.66103,-0.01783,-0.48325,
 8.10000,5667.24284,159.63645,9985.56792,14.02456, 0.61078, 4.17267,700.53971, 1.10379,-0.15012, 0.81477, 0.05414, 0.79058, 0.01895, 0.01151, 0.99418, 0.65057,431.51930,1455.41353,2953.05847,-1.66103,-0.01783,-0.48325,
 8.20000,5737.14257,164.27042,9985.04367,14.10668, 0.59626, 4.25319,700.56301, 1.10310,-0.16297, 0.81935, 0.05546, 0.83865, 0.01892, 0.01323, 0.99402, 0.65059,431.55508,1455.44318,2953.05847,-1.66103,-0.01783,-0.48325,
 8.30000,5807.03908,168.98645,9984.50686,14.19178, 0.58084, 4.33735,700.58681, 1.10253,-0.17864, 0.87275, 0.05690, 0.86504, 0.01890, 0.01525, 0.99391, 0.65061,431.59166,1455.47355,2953.05847,-1.66103,-0.01783,-0.48325,
 8.40000,5876.93224,173.78564,9983.95717,14.28419, 0.56506, 4.42298,700.61114, 1.10207,-0.19474, 0.96347, 0.05844, 0.86865, 0.01888, 0.01727, 0.99385, 0.65063,431.62907,1455.50464,2953.05847,-1.66103,-0.01783,-0.48325,
 8.50000,5946.82192,178.66908,9983.39430,14.38688, 0.54947, 4.50793,700.63600, 1.10173,-0.20900, 1.07589, 0.06004, 0.85158, 0.01886, 0.01901, 0.99384, 0.65065,431.66730,1455.53648,2953.05847,-1.66103,-0.01783,-0.48325,
 8.60000,6016.70800,183.63787,9982.81794,14.50112, 0.53450, 4.59043,700.66141, 1.10149,-0.21961, 1.19271, 0.06162, 0.81857, 0.01885, 0.02025, 0.99388, 0.65068,431.70640,1455.56908,2953.05847,-1.66103,-0.01783,-0.48325,
 8.70000,6086.59034,188.69301,9982.22784,14.62652, 0.52048, 4.66922,700.68739, 1.10131,-0.22541, 1.29748, 0.06313, 0.77615, 0.01883, 0.02086, 0.99394, 0.65070,431.74639,1455.60246,2953.05847,-1.66103,-0.01783,-0.48325,
 8.80000,6156.46884,193.83535,9981.62377,14.76116, 0.50754, 4.74375,700.71396, 1.10115,-0.22596, 1.37671, 0.06450, 0.73159, 0.01882, 0.02081, 0.99400, 0.65072,431.78730,1455.63663,2953.05847,-1.66103,-0.01783,-0.48325,
 8.90000,6226.34338,199.06562,9981.00556,14.90200, 0.49563, 4.81416,700.74114, 1.10097,-0.22161, 1.42155, 0.06573, 0.69183, 0.01880, 0.02017, 0.99406, 0.65074,431.82915,1455.67160,2953.05847,-1.66103,-0.01783,-0.48325,
 9.00000,6296.21388,204.38436,9980.37305,15.04539, 0.48457, 4.88119,700.76895, 1.10071,-0.21332, 1.42854, 0.06681, 0.66262, 0.01879, 0.01906, 0.99408, 0.65077,431.87198,1455.70738,2953.05847,-1.66103,-0.01783,-0.48325,
 9.10000,6366.08023,209.79202,9979.72613,15.18762, 0.47401, 4.94608,700.79740, 1.10035,-0.20254, 1.39970, 0.06779, 0.64777, 0.01877, 0.01767, 0.99407, 0.65079,431.91580,1455.74398,2953.05847,-1.66103,-0.01783,-0.48325,
 9.20000,6435.94238,215.28891,9979.06467,15.32542, 0.46357, 5.01029,700.82651, 1.09989,-0.19090, 1.34174, 0.06871, 0.64882, 0.01874, 0.01622, 0.99401, 0.65082,431.96061,1455.78140,2953.05847,-1.66103,-0.01783,-0.48325,
 9.30000,6505.80023,220.87534,9978.38858,15.45638, 0.45284, 5.07535,700.85626, 1.09933,-0.18005, 1.26483, 0.06964, 0.66500, 0.01872, 0.01491, 0.99392, 0.65085,432.00644,1455.81965,2953.05847,-1.66103,-0.01783,-0.48325,
 9.40000,6575.65372,226.55158,9977.69771,15.57920, 0.44144, 5.14260,700.88667, 1.09868,-0.17138, 1.18085, 0.07062, 0.69357, 0.01869, 0.01390, 0.99379, 0.65087,432.05327,1455.85873,2953.05847,-1.66103,-0.01783,-0.48325,
 9.50000,6645.50276,232.31797,9976.99194,15.69377, 0.42912, 5.21303,700.91773, 1.09799,-0.16586, 1.10169, 0.07167, 0.73029, 0.01866, 0.01330, 0.99365, 0.65090,432.10111,1455.89866,2953.05847,-1.66103,-0.01783,-0.48325,
 9.60000,6715.34725,238.17493,9976.27109,15.80112, 0.41571, 5.28719,700.94944, 1.09728,-0.16397, 1.03758, 0.07281, 0.77018, 0.01863, 0.01316, 0.99351, 0.65093,432.14996,1455.93944,2953.05847,-1.66103,-0.01783,-0.48325,
 9.70000,6785.18711,244.12298,9975.53495,15.90314, 0.40120, 5.36515,700.98181, 1.09657,-0.16563, 0.99588, 0.07404, 0.80821, 0.01860, 0.01347, 0.99338, 0.65095,432.19983,1455.98109,2953.05847,-1.66103,-0.01783,-0.48325,
 9.80000,6855.02221,250.16274,9974.78329,16.00229, 0.38571, 5.44651,701.01483, 1.09590,-0.17030, 0.98025, 0.07536, 0.84004, 0.01857, 0.01413, 0.99326, 0.65098,432.25072,1456.02362,2953.05847,-1.66103,-0.01783,-0.48325,
 9.90000,6924.85243,256.29492,9974.01585,16.10117, 0.36946, 5.53051,701.04852, 1.09528,-0.17707, 0.99050, 0.07676, 0.86253, 0.01855, 0.01504, 0.99317, 0.65101,432.30264,1456.06704,2953.05847,-1.66103,-0.01783,-0.48325,
10.00000,6994.67764,262.52033,9973.23238,16.20222, 0.35272, 5.61616,701.08287, 1.09472,-0.18482, 1.02293, 0.07824, 0.87406, 0.01852, 0.01603, 0.99310, 0.65104,432.35561,1456.11137,2953.05847,-1.66103,-0.01783,-0.48325,
10.10000,7064.49770,268.83979,9972.43258,16.30734, 0.33581, 5.70239,701.11790, 1.09421,-0.19238, 1.07111, 0.07976, 0.87466, 0.01849, 0.01698, 0.99306, 0.65107,432.40964,1456.15663,2953.05847,-1.66103,-0.01783,-0.48325,
